REPORT_DATE,CODE,ACTIVE_CNT,CASE_CNT,DEATH_CNT,TEST_CNT,MED_HOSP_CNT,MED_ICU_CNT,NAME,PREV_ACTIVE_CNT,PREV_CASE_CNT,PREV_DEATH_CNT,PREV_TEST_CNT,PREV_MED_HOSP_CNT,PREV_MED_ICU_CNT,NEW_CASE_CNT,PREV_NEW_CASE_CNT,LAST_UPDATED_DATE
2021-03-25,QLD,67.0,1426.0,6.0,2103710.0,66.0,1.0,Queensland,60.0,1422.0,6.0,2095838.0,60.0,1.0,,3.0,2021-03-24
2021-03-25,NT,1.0,106.0,0.0,143810.0,1.0,0.0,NT,1.0,106.0,0.0,142990.0,1.0,0.0,,,
2021-03-26,NT,1.0,106.0,0.0,144652.0,1.0,0.0,NT,1.0,106.0,0.0,143810.0,1.0,0.0,,,
2021-03-26,ACT,3.0,123.0,3.0,183840.0,0.0,0.0,ACT,3.0,123.0,3.0,183465.0,0.0,0.0,,,2021-03-25
2021-03-26,SA,12.0,644.0,4.0,1156493.0,0.0,0.0,SA,15.0,644.0,4.0,1154157.0,0.0,0.0,,,2021-03-25
2021-03-26,WA,10.0,934.0,9.0,928277.0,0.0,0.0,WA,10.0,932.0,9.0,925818.0,0.0,0.0,,,2021-03-25
2021-03-26,QLD,65.0,1429.0,6.0,2110222.0,65.0,1.0,Queensland,67.0,1426.0,6.0,2103710.0,66.0,1.0,,,2021-03-25
2021-03-26,VIC,0.0,20483.0,820.0,5333027.0,0.0,0.0,Victoria,0.0,20483.0,820.0,5317581.0,0.0,0.0,,,2021-03-25
2021-03-26,NSW,57.0,5275.0,54.0,5290147.0,5.0,0.0,NSW,60.0,5272.0,54.0,5279989.0,5.0,0.0,5.0,3.0,2021-03-25
2021-03-26,TAS,0.0,234.0,13.0,187925.0,0.0,0.0,Tasmania,0.0,234.0,13.0,187048.0,0.0,0.0,,,
2021-03-26,AUS,148.0,29228.0,909.0,15334583.0,71.0,1.0,Australia,156.0,29220.0,909.0,15295578.0,72.0,1.0,10.0,,2021-03-25
2021-03-27,WA,10.0,934.0,9.0,931175.0,0.0,0.0,WA,10.0,934.0,9.0,928277.0,0.0,0.0,,,2021-03-26
2021-03-27,TAS,0.0,234.0,13.0,188620.0,0.0,0.0,Tasmania,0.0,234.0,13.0,187925.0,0.0,0.0,,,2021-03-26
2021-03-27,SA,11.0,645.0,4.0,1159015.0,0.0,0.0,SA,12.0,644.0,4.0,1156493.0,0.0,0.0,,,2021-03-26
2021-03-27,NT,0.0,106.0,0.0,145704.0,0.0,0.0,NT,1.0,106.0,0.0,144652.0,1.0,0.0,,,
2021-03-27,NSW,57.0,5278.0,54.0,5300051.0,4.0,0.0,NSW,57.0,5275.0,54.0,5290147.0,5.0,0.0,,5.0,2021-03-26
2021-03-27,AUS,148.0,29240.0,909.0,15373401.0,73.0,1.0,Australia,148.0,29228.0,909.0,15334583.0,71.0,1.0,11.0,,2021-03-26
2021-03-27,VIC,0.0,20483.0,820.0,5346827.0,0.0,0.0,Victoria,0.0,20483.0,820.0,5333027.0,0.0,0.0,,,2021-03-26
2021-03-27,ACT,1.0,123.0,3.0,184203.0,0.0,0.0,ACT,3.0,123.0,3.0,183840.0,0.0,0.0,,,
2021-03-27,QLD,69.0,1437.0,6.0,2117806.0,69.0,1.0,Queensland,65.0,1429.0,6.0,2110222.0,65.0,1.0,7.0,,2021-03-26
2021-03-28,NT,0.0,106.0,0.0,146727.0,0.0,0.0,NT,0.0,106.0,0.0,145704.0,0.0,0.0,,,
2021-03-28,ACT,1.0,123.0,3.0,184456.0,0.0,0.0,ACT,1.0,123.0,3.0,184203.0,0.0,0.0,,,
2021-03-28,TAS,0.0,234.0,13.0,189231.0,0.0,0.0,Tasmania,0.0,234.0,13.0,188620.0,0.0,0.0,,,
2021-03-28,SA,14.0,648.0,4.0,1161382.0,0.0,0.0,SA,11.0,645.0,4.0,1159015.0,0.0,0.0,,,2021-03-27
2021-03-28,WA,10.0,934.0,9.0,931175.0,0.0,0.0,WA,10.0,934.0,9.0,931175.0,0.0,0.0,,,2021-03-27
2021-03-28,QLD,71.0,1443.0,6.0,2124687.0,71.0,2.0,Queensland,69.0,1437.0,6.0,2117806.0,69.0,1.0,,7.0,2021-03-27
2021-03-28,VIC,0.0,20483.0,820.0,5357113.0,0.0,0.0,Victoria,0.0,20483.0,820.0,5346827.0,0.0,0.0,,,2021-03-27
2021-03-28,NSW,59.0,5281.0,54.0,5308307.0,4.0,0.0,NSW,57.0,5278.0,54.0,5300051.0,4.0,0.0,,,2021-03-27
2021-03-28,AUS,155.0,29252.0,909.0,15403078.0,75.0,2.0,Australia,148.0,29240.0,909.0,15373401.0,73.0,1.0,12.0,,2021-03-27
2021-03-29,SA,15.0,650.0,4.0,1164046.0,0.0,0.0,SA,14.0,648.0,4.0,1161382.0,0.0,0.0,,,
2021-03-29,WA,11.0,935.0,9.0,931175.0,0.0,0.0,WA,10.0,934.0,9.0,931175.0,0.0,0.0,,,2021-03-28
2021-03-29,NSW,56.0,5281.0,54.0,5316511.0,4.0,0.0,NSW,59.0,5281.0,54.0,5308307.0,4.0,0.0,,,2021-03-28
2021-03-29,AUS,155.0,29260.0,909.0,15438469.0,77.0,2.0,Australia,155.0,29252.0,909.0,15403078.0,75.0,2.0,8.0,,2021-03-28
2021-03-29,VIC,0.0,20483.0,820.0,5368821.0,0.0,0.0,Victoria,0.0,20483.0,820.0,5357113.0,0.0,0.0,,,2021-03-28
2021-03-29,QLD,71.0,1446.0,6.0,2136035.0,71.0,2.0,Queensland,71.0,1443.0,6.0,2124687.0,71.0,2.0,,,2021-03-28
2021-03-29,NT,2.0,108.0,0.0,147417.0,2.0,0.0,NT,0.0,106.0,0.0,146727.0,0.0,0.0,,,
2021-03-29,ACT,0.0,123.0,3.0,184842.0,0.0,0.0,ACT,1.0,123.0,3.0,184456.0,0.0,0.0,,,
2021-03-29,TAS,0.0,234.0,13.0,189622.0,0.0,0.0,Tasmania,0.0,234.0,13.0,189231.0,0.0,0.0,,,
2021-03-30,SA,16.0,652.0,4.0,1166599.0,0.0,0.0,SA,15.0,650.0,4.0,1164046.0,0.0,0.0,,,2021-03-29
2021-03-30,WA,13.0,938.0,9.0,938011.0,0.0,0.0,WA,11.0,935.0,9.0,931175.0,0.0,0.0,,,2021-03-29
2021-03-30,QLD,73.0,1456.0,6.0,2147661.0,73.0,2.0,Queensland,71.0,1446.0,6.0,2136035.0,71.0,2.0,,,2021-03-29
2021-03-30,VIC,1.0,20484.0,820.0,5382784.0,0.0,0.0,Victoria,0.0,20483.0,820.0,5368821.0,0.0,0.0,,,2021-03-29
2021-03-30,NSW,50.0,5283.0,54.0,5324548.0,3.0,0.0,NSW,56.0,5281.0,54.0,5316511.0,4.0,0.0,,,2021-03-29
2021-03-30,AUS,155.0,29278.0,909.0,15483555.0,78.0,2.0,Australia,155.0,29260.0,909.0,15438469.0,77.0,2.0,18.0,,2021-03-29
2021-03-30,NT,2.0,108.0,0.0,148419.0,2.0,0.0,NT,2.0,108.0,0.0,147417.0,2.0,0.0,,,
2021-03-30,TAS,0.0,234.0,13.0,189955.0,0.0,0.0,Tasmania,0.0,234.0,13.0,189622.0,0.0,0.0,,,
2021-03-30,ACT,0.0,123.0,3.0,185578.0,0.0,0.0,ACT,0.0,123.0,3.0,184842.0,0.0,0.0,,,2021-03-29
2021-03-31,WA,11.0,938.0,9.0,941359.0,0.0,0.0,WA,13.0,938.0,9.0,938011.0,0.0,0.0,,,2021-03-30
2021-03-31,NT,2.0,108.0,0.0,149662.0,2.0,0.0,NT,2.0,108.0,0.0,148419.0,2.0,0.0,,,
2021-03-31,ACT,0.0,123.0,3.0,187161.0,0.0,0.0,ACT,0.0,123.0,3.0,185578.0,0.0,0.0,,,
2021-03-31,SA,18.0,655.0,4.0,1169973.0,0.0,0.0,SA,16.0,652.0,4.0,1166599.0,0.0,0.0,,,2021-03-30
2021-03-31,QLD,78.0,1466.0,6.0,2162250.0,78.0,2.0,Queensland,73.0,1456.0,6.0,2147661.0,73.0,2.0,,,2021-03-30
2021-03-31,VIC,1.0,20484.0,820.0,5395676.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5382784.0,0.0,0.0,,,2021-03-30
2021-03-31,NSW,54.0,5288.0,54.0,5331851.0,0.0,0.0,NSW,50.0,5283.0,54.0,5324548.0,3.0,0.0,,,2021-03-30
2021-03-31,AUS,164.0,29296.0,909.0,15528544.0,80.0,2.0,Australia,155.0,29278.0,909.0,15483555.0,78.0,2.0,18.0,,2021-03-30
2021-03-31,TAS,0.0,234.0,13.0,190612.0,0.0,0.0,Tasmania,0.0,234.0,13.0,189955.0,0.0,0.0,,,
2021-04-01,WA,15.0,942.0,9.0,944265.0,0.0,0.0,WA,11.0,938.0,9.0,941359.0,0.0,0.0,,,2021-03-31
2021-04-01,NT,2.0,108.0,0.0,151038.0,2.0,0.0,NT,2.0,108.0,0.0,149662.0,2.0,0.0,,,
2021-04-01,VIC,1.0,20484.0,820.0,5417745.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5395676.0,0.0,0.0,,,2021-03-31
2021-04-01,SA,11.0,655.0,4.0,1175046.0,0.0,0.0,SA,18.0,655.0,4.0,1169973.0,0.0,0.0,,,2021-03-31
2021-04-01,ACT,0.0,123.0,3.0,188408.0,0.0,0.0,ACT,0.0,123.0,3.0,187161.0,0.0,0.0,,,2021-03-31
2021-04-01,QLD,71.0,1467.0,6.0,2195658.0,71.0,1.0,Queensland,78.0,1466.0,6.0,2162250.0,78.0,2.0,3.0,,2021-03-31
2021-04-01,NSW,52.0,5291.0,54.0,5349244.0,3.0,0.0,NSW,54.0,5288.0,54.0,5331851.0,0.0,0.0,,,2021-03-31
2021-04-01,AUS,152.0,29304.0,909.0,15613220.0,76.0,1.0,Australia,164.0,29296.0,909.0,15528544.0,80.0,2.0,10.0,,2021-03-31
2021-04-01,TAS,0.0,234.0,13.0,191816.0,0.0,0.0,Tasmania,0.0,234.0,13.0,190612.0,0.0,0.0,,,2021-03-31
2021-04-02,AUS,163.0,29323.0,909.0,15698887.0,87.0,1.0,Australia,152.0,29304.0,909.0,15613220.0,76.0,1.0,19.0,,2021-04-01
2021-04-02,NSW,48.0,5296.0,54.0,5369703.0,3.0,0.0,NSW,52.0,5291.0,54.0,5349244.0,3.0,0.0,,,2021-04-01
2021-04-02,NT,3.0,109.0,0.0,152262.0,2.0,0.0,NT,2.0,108.0,0.0,151038.0,2.0,0.0,,,
2021-04-02,QLD,82.0,1477.0,6.0,2230369.0,82.0,1.0,Queensland,71.0,1467.0,6.0,2195658.0,71.0,1.0,,3.0,2021-04-01
2021-04-02,ACT,0.0,123.0,3.0,189606.0,0.0,0.0,ACT,0.0,123.0,3.0,188408.0,0.0,0.0,,,
2021-04-02,TAS,0.0,234.0,13.0,193694.0,0.0,0.0,Tasmania,0.0,234.0,13.0,191816.0,0.0,0.0,,,
2021-04-02,SA,12.0,656.0,4.0,1178994.0,0.0,0.0,SA,11.0,655.0,4.0,1175046.0,0.0,0.0,,,2021-04-01
2021-04-02,WA,17.0,944.0,9.0,947084.0,0.0,0.0,WA,15.0,942.0,9.0,944265.0,0.0,0.0,,,2021-04-01
2021-04-02,VIC,1.0,20484.0,820.0,5437175.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5417745.0,0.0,0.0,,,2021-04-01
2021-04-03,NT,5.0,111.0,0.0,153200.0,2.0,0.0,NT,3.0,109.0,0.0,152262.0,2.0,0.0,,,
2021-04-03,WA,16.0,944.0,9.0,947084.0,0.0,0.0,WA,17.0,944.0,9.0,947084.0,0.0,0.0,,,2021-04-02
2021-04-03,TAS,0.0,234.0,13.0,195401.0,0.0,0.0,Tasmania,0.0,234.0,13.0,193694.0,0.0,0.0,,,
2021-04-03,SA,13.0,658.0,4.0,1182622.0,0.0,0.0,SA,12.0,656.0,4.0,1178994.0,0.0,0.0,,,2021-04-02
2021-04-03,AUS,159.0,29335.0,909.0,15776966.0,86.0,1.0,Australia,163.0,29323.0,909.0,15698887.0,87.0,1.0,12.0,,2021-04-02
2021-04-03,QLD,82.0,1485.0,6.0,2265726.0,82.0,1.0,Queensland,82.0,1477.0,6.0,2230369.0,82.0,1.0,,,2021-04-02
2021-04-03,NSW,42.0,5296.0,54.0,5389764.0,2.0,0.0,NSW,48.0,5296.0,54.0,5369703.0,3.0,0.0,,,2021-04-02
2021-04-03,VIC,1.0,20484.0,820.0,5453004.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5437175.0,0.0,0.0,,,2021-04-02
2021-04-03,ACT,0.0,123.0,3.0,190165.0,0.0,0.0,ACT,0.0,123.0,3.0,189606.0,0.0,0.0,,,2021-04-02
2021-04-04,WA,14.0,944.0,9.0,947084.0,0.0,0.0,WA,16.0,944.0,9.0,947084.0,0.0,0.0,,,2021-04-03
2021-04-04,NT,5.0,111.0,0.0,153909.0,2.0,0.0,NT,5.0,111.0,0.0,153200.0,2.0,0.0,,,
2021-04-04,QLD,74.0,1488.0,6.0,2291563.0,74.0,2.0,Queensland,82.0,1485.0,6.0,2265726.0,82.0,1.0,,,2021-04-03
2021-04-04,SA,12.0,658.0,4.0,1185770.0,0.0,0.0,SA,13.0,658.0,4.0,1182622.0,0.0,0.0,,,2021-04-03
2021-04-04,NSW,39.0,5299.0,54.0,5403224.0,2.0,0.0,NSW,42.0,5296.0,54.0,5389764.0,2.0,0.0,,,2021-04-03
2021-04-04,VIC,1.0,20484.0,820.0,5465083.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5453004.0,0.0,0.0,,,2021-04-03
2021-04-04,ACT,0.0,123.0,3.0,190392.0,0.0,0.0,ACT,0.0,123.0,3.0,190165.0,0.0,0.0,,,
2021-04-04,TAS,0.0,234.0,13.0,196019.0,0.0,0.0,Tasmania,0.0,234.0,13.0,195401.0,0.0,0.0,,,
2021-04-04,AUS,145.0,29341.0,909.0,15833044.0,78.0,2.0,Australia,159.0,29335.0,909.0,15776966.0,86.0,1.0,6.0,,2021-04-03
2021-04-05,TAS,0.0,234.0,13.0,196397.0,0.0,0.0,Tasmania,0.0,234.0,13.0,196019.0,0.0,0.0,,,
2021-04-05,ACT,0.0,123.0,3.0,190613.0,0.0,0.0,ACT,0.0,123.0,3.0,190392.0,0.0,0.0,,,
2021-04-05,NT,6.0,112.0,0.0,154493.0,6.0,0.0,NT,5.0,111.0,0.0,153909.0,2.0,0.0,,,
2021-04-05,WA,16.0,947.0,9.0,947084.0,0.0,0.0,WA,14.0,944.0,9.0,947084.0,0.0,0.0,,,2021-04-04
2021-04-05,SA,12.0,659.0,4.0,1187106.0,1.0,1.0,SA,12.0,658.0,4.0,1185770.0,0.0,0.0,,,2021-04-04
2021-04-05,VIC,1.0,20484.0,820.0,5474659.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5465083.0,0.0,0.0,,,2021-04-04
2021-04-05,NSW,36.0,5300.0,54.0,5409473.0,2.0,0.0,NSW,39.0,5299.0,54.0,5403224.0,2.0,0.0,,,2021-04-04
2021-04-05,QLD,72.0,1489.0,6.0,2305574.0,72.0,2.0,Queensland,74.0,1488.0,6.0,2291563.0,74.0,2.0,,,2021-04-04
2021-04-05,AUS,143.0,29348.0,909.0,15865399.0,81.0,3.0,Australia,145.0,29341.0,909.0,15833044.0,78.0,2.0,7.0,,2021-04-04
2021-04-06,NT,6.0,112.0,0.0,154933.0,6.0,0.0,NT,6.0,112.0,0.0,154493.0,6.0,0.0,,,
2021-04-06,ACT,0.0,123.0,3.0,190805.0,0.0,0.0,ACT,0.0,123.0,3.0,190613.0,0.0,0.0,,,
2021-04-06,SA,13.0,661.0,4.0,1190605.0,1.0,1.0,SA,12.0,659.0,4.0,1187106.0,1.0,1.0,,,2021-04-05
2021-04-06,WA,17.0,948.0,9.0,947084.0,0.0,0.0,WA,16.0,947.0,9.0,947084.0,0.0,0.0,,,2021-04-05
2021-04-06,QLD,75.0,1492.0,6.0,2313088.0,75.0,2.0,Queensland,72.0,1489.0,6.0,2305574.0,72.0,2.0,4.0,,2021-04-05
2021-04-06,NSW,37.0,5303.0,54.0,5417446.0,2.0,0.0,NSW,36.0,5300.0,54.0,5409473.0,2.0,0.0,,,2021-04-05
2021-04-06,AUS,149.0,29357.0,909.0,15892476.0,84.0,3.0,Australia,143.0,29348.0,909.0,15865399.0,81.0,3.0,10.0,,2021-04-05
2021-04-06,VIC,1.0,20484.0,820.0,5481736.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5474659.0,0.0,0.0,,,2021-04-05
2021-04-06,TAS,0.0,234.0,13.0,196779.0,0.0,0.0,Tasmania,0.0,234.0,13.0,196397.0,0.0,0.0,,,
2021-04-07,WA,18.0,950.0,9.0,955072.0,0.0,0.0,WA,17.0,948.0,9.0,947084.0,0.0,0.0,,,2021-04-06
2021-04-07,ACT,0.0,123.0,3.0,191107.0,0.0,0.0,ACT,0.0,123.0,3.0,190805.0,0.0,0.0,,,2021-04-06
2021-04-07,NT,6.0,112.0,0.0,155455.0,6.0,0.0,NT,6.0,112.0,0.0,154933.0,6.0,0.0,,,
2021-04-07,SA,8.0,661.0,4.0,1192514.0,1.0,1.0,SA,13.0,661.0,4.0,1190605.0,1.0,1.0,,,2021-04-06
2021-04-07,QLD,70.0,1491.0,6.0,2318436.0,70.0,1.0,Queensland,75.0,1492.0,6.0,2313088.0,75.0,2.0,0.0,4.0,2021-04-06
2021-04-07,VIC,1.0,20484.0,820.0,5489089.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5481736.0,0.0,0.0,,,2021-04-06
2021-04-07,AUS,144.0,29365.0,909.0,15921057.0,79.0,2.0,Australia,149.0,29357.0,909.0,15892476.0,84.0,3.0,9.0,,2021-04-06
2021-04-07,TAS,0.0,234.0,13.0,197119.0,0.0,0.0,Tasmania,0.0,234.0,13.0,196779.0,0.0,0.0,,,
2021-04-07,NSW,41.0,5310.0,54.0,5422265.0,2.0,0.0,NSW,37.0,5303.0,54.0,5417446.0,2.0,0.0,,,2021-04-06
2021-04-08,ACT,0.0,123.0,3.0,191765.0,0.0,0.0,ACT,0.0,123.0,3.0,191107.0,0.0,0.0,,,
2021-04-08,TAS,0.0,234.0,13.0,197555.0,0.0,0.0,Tasmania,0.0,234.0,13.0,197119.0,0.0,0.0,,,
2021-04-08,SA,9.0,662.0,4.0,1195026.0,1.0,1.0,SA,8.0,661.0,4.0,1192514.0,1.0,1.0,,,2021-04-07
2021-04-08,WA,18.0,951.0,9.0,957490.0,0.0,0.0,WA,18.0,950.0,9.0,955072.0,0.0,0.0,,,2021-04-07
2021-04-08,QLD,73.0,1497.0,6.0,2326788.0,73.0,1.0,Queensland,70.0,1491.0,6.0,2318436.0,70.0,1.0,,0.0,2021-04-07
2021-04-08,VIC,1.0,20484.0,820.0,5500835.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5489089.0,0.0,0.0,,,2021-04-07
2021-04-08,NSW,47.0,5316.0,54.0,5427141.0,2.0,0.0,NSW,41.0,5310.0,54.0,5422265.0,2.0,0.0,,,2021-04-07
2021-04-08,AUS,154.0,29379.0,909.0,15953618.0,82.0,2.0,Australia,144.0,29365.0,909.0,15921057.0,79.0,2.0,14.0,,2021-04-07
2021-04-08,NT,6.0,112.0,0.0,157018.0,6.0,0.0,NT,6.0,112.0,0.0,155455.0,6.0,0.0,,,
2021-04-09,NT,5.0,112.0,0.0,157866.0,5.0,0.0,NT,6.0,112.0,0.0,157018.0,6.0,0.0,,,
2021-04-09,SA,8.0,663.0,4.0,1199129.0,1.0,1.0,SA,9.0,662.0,4.0,1195026.0,1.0,1.0,,,2021-04-08
2021-04-09,QLD,68.0,1500.0,6.0,2336802.0,68.0,0.0,Queensland,73.0,1497.0,6.0,2326788.0,73.0,1.0,,,2021-04-08
2021-04-09,NSW,45.0,5318.0,54.0,5438835.0,2.0,0.0,NSW,47.0,5316.0,54.0,5427141.0,2.0,0.0,,,2021-04-08
2021-04-09,AUS,140.0,29385.0,909.0,15998167.0,76.0,1.0,Australia,154.0,29379.0,909.0,15953618.0,82.0,2.0,6.0,,2021-04-08
2021-04-09,VIC,0.0,20484.0,820.0,5514126.0,0.0,0.0,Victoria,1.0,20484.0,820.0,5500835.0,0.0,0.0,,,2021-04-08
2021-04-09,TAS,0.0,234.0,13.0,198428.0,0.0,0.0,Tasmania,0.0,234.0,13.0,197555.0,0.0,0.0,,,
2021-04-09,ACT,0.0,123.0,3.0,192280.0,0.0,0.0,ACT,0.0,123.0,3.0,191765.0,0.0,0.0,,,
2021-04-09,WA,14.0,951.0,9.0,960701.0,0.0,0.0,WA,18.0,951.0,9.0,957490.0,0.0,0.0,,,2021-04-08
2021-04-10,AUS,129.0,29390.0,909.0,16049155.0,76.0,1.0,Australia,140.0,29385.0,909.0,15998167.0,76.0,1.0,5.0,,2021-04-09
2021-04-10,NT,5.0,112.0,0.0,159043.0,5.0,0.0,NT,5.0,112.0,0.0,157866.0,5.0,0.0,,,
2021-04-10,NSW,41.0,5320.0,54.0,5452913.0,2.0,0.0,NSW,45.0,5318.0,54.0,5438835.0,2.0,0.0,,,2021-04-09
2021-04-10,QLD,63.0,1501.0,6.0,2346536.0,68.0,0.0,Queensland,68.0,1500.0,6.0,2336802.0,68.0,0.0,,,2021-04-09
2021-04-10,VIC,0.0,20484.0,820.0,5532589.0,0.0,0.0,Victoria,0.0,20484.0,820.0,5514126.0,0.0,0.0,,,2021-04-09
2021-04-10,SA,10.0,665.0,4.0,1203079.0,1.0,1.0,SA,8.0,663.0,4.0,1199129.0,1.0,1.0,,,2021-04-09
2021-04-10,TAS,0.0,234.0,13.0,199231.0,0.0,0.0,Tasmania,0.0,234.0,13.0,198428.0,0.0,0.0,,,
2021-04-10,ACT,0.0,123.0,3.0,192641.0,0.0,0.0,ACT,0.0,123.0,3.0,192280.0,0.0,0.0,,,2021-04-09
2021-04-10,WA,10.0,951.0,9.0,963123.0,0.0,0.0,WA,14.0,951.0,9.0,960701.0,0.0,0.0,,,2021-04-09
2021-04-11,WA,9.0,951.0,9.0,963123.0,0.0,0.0,WA,10.0,951.0,9.0,963123.0,0.0,0.0,,,2021-04-10
2021-04-11,AUS,128.0,29396.0,909.0,16083324.0,70.0,1.0,Australia,129.0,29390.0,909.0,16049155.0,76.0,1.0,6.0,,2021-04-10
2021-04-11,NSW,43.0,5324.0,54.0,5461599.0,1.0,0.0,NSW,41.0,5320.0,54.0,5452913.0,2.0,0.0,,,2021-04-10
2021-04-11,VIC,1.0,20485.0,820.0,5545688.0,0.0,0.0,Victoria,0.0,20484.0,820.0,5532589.0,0.0,0.0,,,2021-04-10
2021-04-11,QLD,63.0,1502.0,6.0,2353961.0,63.0,0.0,Queensland,63.0,1501.0,6.0,2346536.0,68.0,0.0,,,2021-04-10
2021-04-11,TAS,0.0,234.0,13.0,199971.0,0.0,0.0,Tasmania,0.0,234.0,13.0,199231.0,0.0,0.0,,,
2021-04-11,SA,7.0,665.0,4.0,1206196.0,1.0,1.0,SA,10.0,665.0,4.0,1203079.0,1.0,1.0,,,2021-04-10
2021-04-11,ACT,0.0,123.0,3.0,192984.0,0.0,0.0,ACT,0.0,123.0,3.0,192641.0,0.0,0.0,,,2021-04-10
2021-04-11,NT,5.0,112.0,0.0,159802.0,5.0,0.0,NT,5.0,112.0,0.0,159043.0,5.0,0.0,,,
2021-04-12,ACT,0.0,123.0,3.0,193180.0,0.0,0.0,ACT,0.0,123.0,3.0,192984.0,0.0,0.0,,,2021-04-11
2021-04-12,QLD,57.0,1502.0,6.0,2359671.0,57.0,0.0,Queensland,63.0,1502.0,6.0,2353961.0,63.0,0.0,,,2021-04-11
2021-04-12,NT,4.0,112.0,0.0,160350.0,4.0,0.0,NT,5.0,112.0,0.0,159802.0,5.0,0.0,,,
2021-04-12,WA,11.0,953.0,9.0,963123.0,0.0,0.0,WA,9.0,951.0,9.0,963123.0,0.0,0.0,,,2021-04-11
2021-04-12,TAS,0.0,234.0,13.0,200390.0,0.0,0.0,Tasmania,0.0,234.0,13.0,199971.0,0.0,0.0,,,
2021-04-12,VIC,1.0,20485.0,820.0,5557708.0,0.0,0.0,Victoria,1.0,20485.0,820.0,5545688.0,0.0,0.0,,,2021-04-11
2021-04-12,NSW,47.0,5330.0,54.0,5469526.0,2.0,0.0,NSW,43.0,5324.0,54.0,5461599.0,1.0,0.0,,,2021-04-11
2021-04-12,AUS,125.0,29405.0,909.0,16113569.0,64.0,1.0,Australia,128.0,29396.0,909.0,16083324.0,70.0,1.0,9.0,,2021-04-11
2021-04-12,SA,5.0,666.0,4.0,1209621.0,1.0,1.0,SA,7.0,665.0,4.0,1206196.0,1.0,1.0,,,2021-04-11
2021-04-13,NT,4.0,112.0,0.0,160990.0,4.0,0.0,NT,4.0,112.0,0.0,160350.0,4.0,0.0,,,
2021-04-13,TAS,0.0,234.0,13.0,200745.0,0.0,0.0,Tasmania,0.0,234.0,13.0,200390.0,0.0,0.0,,,
2021-04-13,SA,5.0,666.0,4.0,1212292.0,1.0,1.0,SA,5.0,666.0,4.0,1209621.0,1.0,1.0,,,2021-04-12
2021-04-13,WA,10.0,954.0,9.0,970984.0,0.0,0.0,WA,11.0,953.0,9.0,963123.0,0.0,0.0,,,2021-04-12
2021-04-13,ACT,0.0,123.0,3.0,193491.0,0.0,0.0,ACT,0.0,123.0,3.0,193180.0,0.0,0.0,,,
2021-04-13,VIC,3.0,20487.0,820.0,5567211.0,0.0,0.0,Victoria,1.0,20485.0,820.0,5557708.0,0.0,0.0,,,2021-04-12
2021-04-13,NSW,52.0,5339.0,54.0,5476724.0,2.0,0.0,NSW,47.0,5330.0,54.0,5469526.0,2.0,0.0,,,2021-04-12
2021-04-13,AUS,129.0,29419.0,909.0,16145886.0,62.0,1.0,Australia,125.0,29405.0,909.0,16113569.0,64.0,1.0,13.0,,2021-04-12
2021-04-13,QLD,55.0,1504.0,6.0,2363449.0,55.0,0.0,Queensland,57.0,1502.0,6.0,2359671.0,57.0,0.0,1.0,,2021-04-12
2021-04-14,ACT,0.0,123.0,3.0,193948.0,0.0,0.0,ACT,0.0,123.0,3.0,193491.0,0.0,0.0,,,2021-04-13
2021-04-14,AUS,142.0,29437.0,910.0,16174398.0,63.0,2.0,Australia,129.0,29419.0,909.0,16145886.0,62.0,1.0,18.0,,2021-04-13
2021-04-14,NSW,56.0,5344.0,54.0,5482234.0,3.0,1.0,NSW,52.0,5339.0,54.0,5476724.0,2.0,0.0,,,2021-04-13
2021-04-14,VIC,3.0,20487.0,820.0,5577549.0,0.0,0.0,Victoria,3.0,20487.0,820.0,5567211.0,0.0,0.0,,,2021-04-13
2021-04-14,QLD,55.0,1506.0,7.0,2368757.0,54.0,0.0,Queensland,55.0,1504.0,6.0,2363449.0,55.0,0.0,,1.0,2021-04-13
2021-04-14,NT,4.0,112.0,0.0,161813.0,4.0,0.0,NT,4.0,112.0,0.0,160990.0,4.0,0.0,,,
2021-04-14,SA,13.0,674.0,4.0,1214869.0,1.0,1.0,SA,5.0,666.0,4.0,1212292.0,1.0,1.0,,,2021-04-13
2021-04-14,TAS,0.0,234.0,13.0,201286.0,0.0,0.0,Tasmania,0.0,234.0,13.0,200745.0,0.0,0.0,,,
2021-04-14,WA,11.0,957.0,9.0,973942.0,1.0,0.0,WA,10.0,954.0,9.0,970984.0,0.0,0.0,,,2021-04-13
2021-04-15,SA,14.0,675.0,4.0,1218552.0,1.0,1.0,SA,13.0,674.0,4.0,1214869.0,1.0,1.0,,,2021-04-14
2021-04-15,NT,5.0,113.0,0.0,162722.0,5.0,0.0,NT,4.0,112.0,0.0,161813.0,4.0,0.0,,,
2021-04-15,WA,17.0,964.0,9.0,977434.0,1.0,0.0,WA,11.0,957.0,9.0,973942.0,1.0,0.0,,,2021-04-14
